label,comment
1,Mi 8 lite gerçekten çok güzel gözü kapalı alabilirsiniz bu fiyata çok iyi. Takılma yok kamera gayet iyi hızı süper Tavsiye ederim👍
1,ürün harika anlatmaya gerek yok görüyoruz :)
1,Güzel bir alışveriş oldu.gayet memnun kaldım.ilgili bir mağaza.nasil olması gerekiyorsa herşey öyle oldu..tavsiye ederim
1,ürün anlatıldığı gibi vede özenle paketlenmişti.. daha ne olsun teşekkür ederim..
1,"ürünü beğendim, mavi renk harika duruyor"
1,on numara beş yıldız
1,COK ANLATMAYA GEREK YOK İPHONE 7 CİHAZİM KIRILDIĞI İCİN GECİS YAPTİM GENEL MANADA ESKİ CİHAZİMİ HİC ARATMADİ. COK ARASTİRDİM ALDİM. OZELİKLE BU MAGAZAYİ TERCİH ETMENİZİ TAVSİYE EDERİM
1,ürün tek kelime ile harika paranın hakkını fazlası ile veriyor
1,Ürün çok güzel on numara
0,yorumlar a bakarak almıştım cihaz benim beklentilerinin altında kaldı. fotoğraf kalitesi hoşuma gitmedi. batarya 2 gün gitmiyor.
1,Mağza gayet ilgili
1,tek kelimeyle harika bir alışveriş oldu
1,kargo süresi uzun
1,bir haftadır kullanıyorum iPhone 6s kullanıyordum foto kalitesinden korkuyordum biraz yorumlardan dolayı ortalama performansı var hatta selfie kamerası gayet iyi. ağır oyunlarda bile kasma takılma yok ısınma yok. Kısacası cihaz üzmez memnun kalırsınız.
1,Teşekürler kargo seçimi iyiydi
1,evet güzel ürün
1,gayet başarılı bir cihaz
1,begendim tam bir f/p urunu bosuna pahali telefonlara para vermeyin yzaik gunah..
1,Güvenilir mağaza
1,Paketleme hayet güzel Mi8lite 128 bu telefon harika
1,ürün gayet güzel bir şekilde elime ulaştı hizli bir şekilde geldi ilk geldiğinde Bluetooth da sıkıntısı vardı deltayi aradim resetleyin olmazsa magazaya geri gönderip paranızı alabilirsiniz dediler resetledim duzeldi gayet iyi bir telefon
1,Güzel ürün hızlı kargo teşekkürler inşaallah imek kayıtta sıkıntı çıkmaz.
1,evet urun harika
1,Hızlı gönderi güzel paketleme.
1,Bu ürünü çok araştırdım ve bu mağazadan alma kararı verdim.Ürün geldi ve yanında gelen kırılmaz camda çizikler vardı.İletişime geçtim bana hemen yenisini kargoladılar.Böyle zamanda böyle bir mağaza.Teşekkürler Turuncu
1,evet çok güzel bir irin
1,Evet. Şüpheli bi şekilde aldım. Şu an memnunum inşallah ilerde bi sorun çıkmaz. Turuncu mağaza ilgiliydi. Yalnız teknik servis hakkında herkes kötü diyo inşallah işim düşmez. Fiyatı hakediyo mu derseniz evet. Allah utandırmasın.
1,Xiaomi mi 8 liste 128gb performans canavarı. harika bir cihaz kesinlikle tavsiye ederim.
1,çok müthiş herkese tavsiye ederim
1,Şahane ürün hızlı teslimat
1,ürün beklentilerinizin çok üstünde. herkese tavsiye ederim.
1,Telefon ilk geldiğinde dış kutusu bile heycan verdi . Telefon kurup hemen performansına baktım ve beklediğimin üstünde bir performans var. PUBG Oynayanlar için şunu diyin daha önce pubg den bukadar zevk almamıştım HD ve Yüksek Kare hızında donmadan ısınmadan oynuyorsunuz Batarya birazdaha yüksek olsa daa iyi olurdu . birde kamera beklentilerimin altındakaldıı. Telefon da çift sim var uzun aramadan sonra çift simi nasıl takdığımı buldum. Aynı zamanda hafıza kartıda takabiliyorsunuz.
1,"Adı çıkmış ""Çin Malı"" diye herkes fellik fellik kaçarken hiç çekinmeden aldım bu cihazı. Bence mükemmel bir cihaz. Hiçbir kusur bulamadım. İçinden çıkan şeffaf silikon kılıfla birlikte nano cam da aldığınızda çok uzun zaman boyunca kullanabileceğiniz bir telefon. Daha fazlasını verip adı ""marka"" olan diğer sahtekarlara para kaptırmayın."
1,çok süper bir telefon
1,"Başarılı, ilgili bir mağaza"
1,"Ürün baya iyi ve şık beğendim arkası ayna gibi parlıyor, ancak cam olsa daha iyi olurdu ama yinede ürün çok başarılı."
1,ekonomik ama iyi bı telefon ihtiyacınız var ise düşünmeden alabilirsiniz
1,evethttps://urun.n11.com/cep-telefonu/xiaomi-mi-8-lite-128gb-6gb-ram-global-versiyon-cep-telefonu-P306291518
1,Gerçekten çok üst düzey bir hizmet aldım.Siparişi verdikten 17 saat sonra telefon elimdeydi.Telefona zaten denecek hiçbir şey yok ama turuncu mağaza bundan sonra daimi ilk tercihim.
1,ürün anlatıldığı gibi gayet iyi ve saglam
1,Ürün tek kelimeyle harika.
1,Bir gün içerisinde teslimat yapıldı mağazaya teşekkür ediyorum güvenle alışveriş yapılabilir 👍
1,güvenli satış için çok teşekkür ederim
1,ürün harika boşuna markalara para vermeyin 10 numara beş yıldız....
1,tam bir fiyat performans ürünü
1,Saglam firma.hizli kargolama icin tesekkurler. Yegenimde bu saticidan almisti guvenilir diye bende turuncumagzadan aldim telefon zaten 1 numara iphone hikaye oldu benim icin
1,Tafsiyelerimle Arkadaslarimla Beraber 5 adet Aldik Hepsi Sorunsuz Geldi Ve Kullaniyoruz
1,Yaklasik 1 aydir kullaniyorum oyle yapayim dedim genelde yorumda aradiklarimi kendim soyleyecegim 1. kamerasi iyi iphone se den gectim ona gore begendim kameraya cok takintili degilim 2. pubg gbi oyunlar gayet guzel oynaniyor. 3. Kasma Donma yasamadim bi kac eksikligi var mesela klavye sesi telefonu yeniden baslatibca bida girip acip kapamaniz gerekiyo gibi ufak bir kac skntisi var Sarji yogun kullanimda 1 gunu cikarmiyor en kotu yani bu keske degeri fazla olsaydi..Magza iyi o konuda sknti yok.
1,Süper bir telefon
1,Çoookkk. Güzel Tavsiye ederim.
1,Ürün çok güzel çok kaliteli teşekkürler.
1,Almadan önce çok büyük kuşkularım vardı ama bütün kuşkularımı sildi attı paketleme ve kargo süresi oldukça iyiydi bu fiyata bu telefon mükemmel almayı düşünenler tereddütsüz alabilir
1,"üst seviye bir telefon değil ama fiyatına göre oldukça iyi. 2 günlük kullanımımda dikkatimi çeken bazı şeyler: - miui 9 ile geliyor ama versiyon 10 güncellemesi hemen geliyor. miui sayesinde ekstra uygulama gerekmeden pek çok güzel iş yapılabiliyor. (uygulama klonlamak, uygulamalara şifre koymak vs.) - altta iki tane hoparlörü varmış gibi gözüküyor ama bir tanesi mikrofon. ilk başta hoparlör bozuk sanmıştım sizi de yanıltmasın. - kamerasını detaylı inceleyemedim ama harika olmasa da fena sayılmaz. AI ve HDR kaliteyi arttırıyor, görüntü sabitleyici bulunmaması ve belki çözünürlük(12 MP) biraz düşük olması eksileri arasında. - parmak izi okuyucusu gerçekten hızlı, gayet güzel çalışıyor. yüz tanıma özellıği de var."
1,On numara tavsiye ederim
1,İlk siz açıyorsunuz hızlı kargo Erzuruma 2 güne geldi çok güzel bir telefon inş bi sıkıntı çıkarmaz ilerde yoksa telefon 10 numara
1,Çok beğendim gerçekten.Fiyatına göre performansı çok iyi.Herkese tavsiye ederim.Firma da güvenilir.Teşekkürler.
1,teşekkürler sorunsuz alışveriş için
1,teşekkür ederim bir daha ğörüşmek üzere
1,"HIZLI KARGO, GÜVENİLİR MAĞAZA. SIFIR, SORUNSUZ ÜRÜN. HEMDE EN AVANTAJLI FİYAT. TEŞEKKÜRLER"
1,çok anlamam telefondan aldık kullacnacaz işte. bu fiyata alınabilecek normal bir telefon. zaten bir telefondan ne bekliyoruz ki ihtiyacımızı kesinlikle karşılıyor. gönül isterdi ki 64 gb lik olsun ama fiyat farkı çoktu. 1229 tl ye aldım fiyatlar artar diye acele ettim baktım sonraki gün 1165 TL ye veriyorlar. : ((
1,Evet ürün güzel
1,Faturam gelmedi yardımcı olurmusunuz
1,Telefonu annem için aldık.ihtiyaçları karşılıyor 2018 model bu paraya göre iyi bi telefon.
1,GÜZEL ÜRÜN TAVSİYE EDERİM.
0,urun guzel magaza kotu
1,Evet beğendim çok güzel ve uygun
1,Ürün şimdilik sorunsuz memnun kaldım. Teşekkürler.
1,Ürün güzel tam istediğim geldi özen le ambalaj lanmis firmaya tşkler
1,güvenilir ve sorunsuz alışveriş fatura mail le geliyor
1,her daim bunu bilir bunu söylerim eğer android telefon alacaksanız samsung dan şaşmayın derim sağlamlık açısından. ürün orjinal samsung sanırım tam bayisi gönderen paketinden herşeyinden belli fakat şu EMAİL FATURA can sıkıcı benim faturamı ÜRÜNLE birlikte gönderin arkadaş ne uğraştrıyor sunuz insanı elektronik faturayla falan bu kadar zor mu?? hadi benim email adresim öylesine açtığım şifresini bilmiyorsam nasıl alicam o faturayı buna bi çare bulsun internet mağazaları
1,Teşekkür ederim emeğinize sağlık
1,"Ürünü eşime, almıştık. Kesinlikle bayıldık, çelik kasa olması bayan kullanacaksa çok çok önemli :) parasının hakkını sonuna kadar veriyor!!!"
1,"Arkadaşlar bu telefon almak için epey bir araştırma yaptım. Daha önce General Mobile Discovery kullandım, ancak en az iki defa ekran, iki-üç defada şarj soketinden dolayı sıkıntı yaşadım. Yinede yerli malı kullanmak adına GM 8 kullanmayı düşündüm ancak en sonunda J7 prime 2 almaya karar verdim. KEŞKE yerli mallarımız da bu kalitede olsaydı da ondan alsaydım."
1,yaşlılarımız icin kullanışlı bi telefon
1,ürün gayet güzel fiyat da uygun olunca düşünmeden aldım. ancak fatura ürün ile birlikte gelmiyor firma ile irtibata geçince mail ile gönderdiler...
1,orj ürün sorunsuz
1,beklentilerini fazlasıyla karşılıyor. metal kasa çizilmez ekran güven veriyor
1,ewet beğendim temiz güzel bir alışveriş
0,Hayır hiç reklamını yaptıklarıgibi bir ürün değil
1,urun anlatıldığı gibi geldi ancak kargoya mağaza tarafından aynı gün teslim edilmesine rağmen kargo firması tarafindan tarafıma ulaştırılması uzun surdu
1,Çok beğendim......
1,"Ürün sorunsuz geldi ve büyük Samsung kutusunun içinde geldi, gerçekten çok güzel bir şekilde paketlenmiş. Kutu için teşekkür ederim :) Kargoda da adını hiç duymamama rağmen hızlı bir şekilde geldi ve çok memnun kaldım. Her şey için teşekkürler."
0,yurtiçi kargo olarak belirtmelerine rağmen kurye ile gönderiyorlar. kargoyu takip edemiyoruz ve çok geç geliyor!
1,Ürün bence tam f/p ürünü. Ne beklediğinize bağlı olarak tabi değişir ama bu fiyata metal kasa Samsung kalitesinde bir ürün
1,"Siparişimi ertesi gün sorunsuz bir şekilde teslim aldım, kargo paketlemesi çok özenli yapılmış ve faturası ile birlikte geldi..Bir çok telefon ile kıyaslama yaptım, bu fiyata alınabilecek en iyisi şu an bu telefon..Yeni çıkan j6 plus' a göre çok çok iyi..Hiç tereddüt etmeden bunu alın, tavsiye ederim. Hem satıcı firmaya, hem n11.com'a tekrar teşekküler :)"
0,Hayır anlatıldığı gibi değil Çok vasat ve yavaş
1,ürün kapalı kutu bütün imei sticker lar duruyor üzerinde
1,Hızlı Kargo Özenli Paket Teşekkürler
1,"Kapalı kutu, ve faturalı sıfır ürün teşhir değil ben memnun kaldım. mağazayla iletişim gecikmeli kuruluyor o biraz sıkıntı. ürünüm istanbul içi olduğunda mı bilmiyorum aktif kuryeyle geldi yurt içi kargoyla uğraştım ben biraz sonra farkettim. aktif kurye http://tr.aktif.com/iletisim/ ürün takibini buradan yapıyorsunuz benim bu sayfayı bulmam uzun sürdü, umarım siz sorun yaşamazsınız"
1,ÜRÜNÜBEĞENDİM AYNI ÜRÜN
1,ürün güzel hızlı kargo ama .. paketleme kötü kutu içine telefonun kutusunu koymuşlar bir parça balonlu poşet koymuşlar. yanlış anlaşılmasın tel balanlu poşete sarmamışlar sadece bir parça koymuşlar
1,Ürünü ve mağazayı tavsiye ederim kargo iyi iletişim iyi alışveriş iyi
0,hayır begenmedim
1,1.156 TL ye alabileceğiniz en iyi cihaz kamerası gayet tatmin ediciydi.
1,Fiyatına göre en uygun bu
1,cok begendik. alin kullanin saglam telefon.
1,"Ürünü tanıyodum. Uygun fiyat, hızlı gönderi. Daha ne olsun. Herşey süper. Kesinlikle tavsiye ederim..."
1,GÜZEL ÜRÜN TAVSİYE EDERİM.
1,ürün güzel. inşallah bizi yaniltmaz
1,Üründen memenin kaldım. Mağazaya teşekkür ederim.
1,evet................
1,Araştırmalardan sonra istediğim özelliklere sahip ve ekonomik bulduğum ürünü n11 de buldum ve aldım.Şimdilik memnun kaldım inşallah ileri zamanda sorun yaşamam.
1,Fiyat performans ürünü
1,bu fiyata alınabilecek en uygun tek tel Arkası Altın on tarafı siyah burda biraz farklı geldi bana...
1,Fiyat ve performans güzel orjinal ürün teşekkürler...
1,çok teşekkür ediyorum
1,Ürünü çok beğendik tamda istediğimiz gibi herkese tavsiye ediyoruz
1,Ürünü çok beğendim
0,Kesinlikle hayır vasat
1,sıkıntı yok sıkıntı yok sıkıntı yok sıkıntı yok sıkıntı yok
0,Hayır tavsiye etmem
1,Bu fiyatlarda bence uygun bi telefon. Ozellikeri ile de hic fena degilm ses bakimindan biraz yetersiz
1,Farkli bir siteden aldigimda cihaz acik kutuda geldi ve sarj kismi sorunluydu. Onu iade etmeden tekrar samsungun kendi saticisindan aldim. Paketleme cok iyidi. Cihaz sorunsuz bir sekilde elime ulasti. Annem icin aldim. Yeterli bir duzeyde.
1,ürün güzel. Paketleme daha hassas olmalı.
1,İlginiz için teşekkürler
1,Bugün teslim aldım. Bir sıkıntısı yok.
1,Gayet zamanında düzenli ve memnun edici bir alışveriş oldu. Teşekkürler..
1,Güzeldi çok yararlı
1,Paran cebinde kalsın kardeşim. mağazadan alacağım telefon daha uyguna evime geldi. sıfır açılmamış kutu. kvk garantili. samsung Türkiye ürünü.
1,Harkulade bi ürün
1,Fiyatına göre çok iyi yüz tanıma parmak izi okuyucu var. 2 Whatapp 2 Facebook olmadıda çok iyi
1,evet bu paraya ideal bir telefon
1,"teşekkür ederim,ürün güzel"
1,evet çok güzel tam istedigimizden
1,tavsiye ederim mukemmel
1,sıkıntısız alışveriş
1,Ürün süper.. Özenli paketleme. hızlı kargo. Gerçekten kurumsal bir firma.iletisim çok iyiydi. Hiç tereddütsüz gönül rahatlığıyla alışveriş yapabilirsin. benden 100 tam puan.
1,Bu paraya çok başarılı en uygun fiyata aldık
1,Üründen oldukça memnunum.
1,gayet güzel. satıcı da sıkıntısız. daha ne olsun.
1,ürün güzel 1210 tl ye aldım fiyatına göre çok iyi telefon. kötü yorumlara aldanmayın sonuçta s10 almıyoruz ama fiyatına göre süper telefon
1,Mağazanın iletişiminden memnun kaldım
1,"Mağaza çok hızlı, 11 Nisan da aldığım ürünün açıklamasında en geç 16 Nisan Kargo diyordu fakat mağaza aynı gün kargolama yaptı, orjinal ürün telefonun parmak okuyucu kenarda açma kapama tuşunda yer alıyor. Tasarım çok iyi mağaza güvenilir tavsiye ederim içiniz ferah olsun 👍🏻"
1,Ürün gayet kullanışlı.
1,anlatıldığı gibi bir ürün tavsiye ederim
1,basarılı KVK garantili
1,Tam fiyat performans telefonu.fazla para harcamaya gerek yok
1,"tek kelimeyle herşey çok güzeldi,bu telefon herkesin düşünmeden alabileceği bir telefon"
1,Telefondan kulaklık çıkmaması üzdü ayrı hoparlör kalitesi biraz daha iyi olabilirdi onun dışında telin eksisi yok bu paraya iPhone X gibi tel alıyorsunuz
1,1 tane huawei p 20 lite aldım 1 tanede retmi note 7 aldım 2 side çok iyi anlatıldığından üstün cihazlar fiyat uygun ürün harika
1,ürün beklediğimden de hızlı cikti.ekranı hafızası kamerası ve pil ömrü çok iyi. başka markalara iki katı para vermeye gerek yok. teşekkürler Xiaomi teşekkürler techpazar
1,"Çalışma hızı çok iyi, hiç kasmıyor, oyun performansı süper pubg de gram donma yok. Kasası biraz ağır, kaliteli olduğu belli. Herşeyden sonrada görselliği 10 numara. Tavsiye ederim."
1,Gayet güzel bir ürün hızlı kargo kaliteli iş
1,Telefon güzel. Kamera çekimi harika.
1,Teşekkürler herşey anlatıldığı gibiydi
1,fiyatına göre alınabilecek en iyi telefon:D
1,Ürünü çok beğendim.
1,Evet gayet guzeldi
1,ürün anlatıldığı gibi orjinal cihaz tavsiye ederim
1,Ürün 10 numara 5 yıldızı fazlasıyla hak ediyor. Fiyatına göre müthiş cihaz.Hiç düşünmeden alın
1,Şarjı 3 4 gün götürüyor cok kullanmayınca hafıza desen 128 gb bu fiyata en iyi telefon
1,Samsung telefondan geçerseniz belki biraz alışma sorunu yaşayabilirsiniz ama telefonun kendine has özellikleri var. Genel olarak tüm işlemler ve yüz tanıma çok hızlı çalışıyor. Aynı özelliklerde Samsung telefonlar çok daha pahalı. Bence ürün güzel ve kullanışlı.
1,"Ürün gerçekten çok iyi arkadaşlar, tavsiye ederim."
1,tek kelimeyle harika
1,Gayet çok güzel ürün yapana ve satana çok ama çok teşekkür ederim Allah razı olsun
1,ürünü kullanmaya başlayınca yıllarca neden iphone nun kısıtlama zulmünü çekmişim dedim.
1,Tek kelimeyle mükemmel
1,Telefon bir harika çok para verip başka telefon almanıza hiç gerek yok. İhtiyaçlarınızı fazlasıyla karşılayacak emin olun.
1,Bir gün önce elime ulaştı herşeyi ile gayet güzel telefon.Sadece video kaydederken sorun yaşıyorum ikidebir odaklama yapıyor video donuyor gibi izlenim veriyor daha kurcalamaya vakit bulamadım
1,mi8 ve redmi note 7 arasında kalmıştım. Batarya ve hafıza redmi note 7 dedi. oldukça başarılı tavsiye edilir
1,Red mi note 7 bence fiyat performans açısından güzel bir telefon
1,f/p ürünü tavsiyemdir
1,istediğim gibi her şey iyi mavi ve 128 kapalı kutu kayıtlı ve garantili... kargo sağlam hızlı gönderi.
1,F p olarak en ideal telefon gibi duruyor ön kamera harici olumsuz bir yanı yok her şey beklenti üstünde
1,hızlı kargo zamanında teslim
1,"Ürün yeni elime geçti. çocuklarım zaten xiaomi redmi not 4 kullanıyorlar dı şimdi bunu aldık. Bu model hakkında henüz bir kannatim yok. Ama kağıt üzerinde geçtiği kadar beklentim yok. 48 mgps kamera deniyor. Sadece şunu söyleyim bu piksel olayı merceklerin yapısı odaklanma netlik gibi her şeyi kapsar. bulanık bir görüntü istersen 80 mgpiksel olsun büyütünce ne anlam ifade ederki. O yüzden sırf kametaya aldanıp alınmaz. Satabil ürünler üretiyor, arızası az ve yazılım desteği tam. yetmezmi."
